1.263282465000000000e+09,1.263282495000000000e+09
1.263282465000000000e+09,1.263282495000000000e+09
1.263282465000000000e+09,1.263282495000000000e+09
1.263282465000000000e+09,1.263282495000000000e+09
1.263282480000000000e+09,1.263282510000000000e+09
1.263282480000000000e+09,1.263282510000000000e+09
1.263282480000000000e+09,1.263282510000000000e+09
1.263282480000000000e+09,1.263282510000000000e+09
1.263282495000000000e+09,1.263282525000000000e+09
1.263282495000000000e+09,1.263282525000000000e+09
1.263282495000000000e+09,1.263282525000000000e+09
1.263282495000000000e+09,1.263282525000000000e+09
1.263282510000000000e+09,1.263282540000000000e+09
1.263282510000000000e+09,1.263282540000000000e+09
1.263282510000000000e+09,1.263282540000000000e+09
1.263282510000000000e+09,1.263282540000000000e+09
1.263284130000000000e+09,1.263284160000000000e+09
1.263284130000000000e+09,1.263284160000000000e+09
1.263284130000000000e+09,1.263284160000000000e+09
1.263284145000000000e+09,1.263284175000000000e+09
1.263284145000000000e+09,1.263284175000000000e+09
1.263284145000000000e+09,1.263284175000000000e+09
1.263284160000000000e+09,1.263284190000000000e+09
1.263284160000000000e+09,1.263284190000000000e+09
1.263284160000000000e+09,1.263284190000000000e+09
1.263284175000000000e+09,1.263284205000000000e+09
1.263284175000000000e+09,1.263284205000000000e+09
1.263284175000000000e+09,1.263284205000000000e+09
1.263284190000000000e+09,1.263284220000000000e+09
1.263284190000000000e+09,1.263284220000000000e+09
1.263284190000000000e+09,1.263284220000000000e+09
1.263284205000000000e+09,1.263284235000000000e+09
1.263284205000000000e+09,1.263284235000000000e+09
1.263284205000000000e+09,1.263284235000000000e+09
1.263284220000000000e+09,1.263284250000000000e+09
1.263284220000000000e+09,1.263284250000000000e+09
1.263284220000000000e+09,1.263284250000000000e+09
1.263286395000000000e+09,1.263286425000000000e+09
1.263286410000000000e+09,1.263286440000000000e+09
1.263286410000000000e+09,1.263286440000000000e+09
1.263286410000000000e+09,1.263286440000000000e+09
1.263286410000000000e+09,1.263286440000000000e+09
1.263286425000000000e+09,1.263286455000000000e+09
1.263286425000000000e+09,1.263286455000000000e+09
1.263286425000000000e+09,1.263286455000000000e+09
1.263286440000000000e+09,1.263286470000000000e+09
1.263286440000000000e+09,1.263286470000000000e+09
1.263286440000000000e+09,1.263286470000000000e+09
1.263286440000000000e+09,1.263286470000000000e+09
1.263286455000000000e+09,1.263286485000000000e+09
1.263286455000000000e+09,1.263286485000000000e+09
1.263286470000000000e+09,1.263286500000000000e+09
1.263286485000000000e+09,1.263286515000000000e+09
1.263286485000000000e+09,1.263286515000000000e+09
1.263286500000000000e+09,1.263286530000000000e+09
1.263286500000000000e+09,1.263286530000000000e+09
1.263286515000000000e+09,1.263286545000000000e+09
1.263286515000000000e+09,1.263286545000000000e+09
1.263286530000000000e+09,1.263286560000000000e+09
1.263286530000000000e+09,1.263286560000000000e+09
1.263286545000000000e+09,1.263286575000000000e+09
1.263286545000000000e+09,1.263286575000000000e+09
1.263286560000000000e+09,1.263286590000000000e+09
1.263286560000000000e+09,1.263286590000000000e+09
1.263286575000000000e+09,1.263286605000000000e+09
1.263286575000000000e+09,1.263286605000000000e+09
1.263286590000000000e+09,1.263286620000000000e+09
1.263286590000000000e+09,1.263286620000000000e+09
1.263286605000000000e+09,1.263286635000000000e+09
1.263286605000000000e+09,1.263286635000000000e+09
1.263286620000000000e+09,1.263286650000000000e+09
1.263286620000000000e+09,1.263286650000000000e+09
1.263326115000000000e+09,1.263326145000000000e+09
1.263326115000000000e+09,1.263326145000000000e+09
1.263326115000000000e+09,1.263326145000000000e+09
1.263326115000000000e+09,1.263326145000000000e+09
1.263326130000000000e+09,1.263326160000000000e+09
1.263326130000000000e+09,1.263326160000000000e+09
1.263326130000000000e+09,1.263326160000000000e+09
1.263326130000000000e+09,1.263326160000000000e+09
1.263326145000000000e+09,1.263326175000000000e+09
1.263326145000000000e+09,1.263326175000000000e+09
1.263326145000000000e+09,1.263326175000000000e+09
1.263326145000000000e+09,1.263326175000000000e+09
1.263326160000000000e+09,1.263326190000000000e+09
1.263326160000000000e+09,1.263326190000000000e+09
1.263326160000000000e+09,1.263326190000000000e+09
1.263326160000000000e+09,1.263326190000000000e+09
1.263326175000000000e+09,1.263326205000000000e+09
1.263326175000000000e+09,1.263326205000000000e+09
1.263326175000000000e+09,1.263326205000000000e+09
1.263326175000000000e+09,1.263326205000000000e+09
1.263326190000000000e+09,1.263326220000000000e+09
1.263326190000000000e+09,1.263326220000000000e+09
1.263326190000000000e+09,1.263326220000000000e+09
1.263326190000000000e+09,1.263326220000000000e+09
1.263326205000000000e+09,1.263326235000000000e+09
1.263326205000000000e+09,1.263326235000000000e+09
1.263326205000000000e+09,1.263326235000000000e+09
1.263326205000000000e+09,1.263326235000000000e+09
1.263326220000000000e+09,1.263326250000000000e+09
1.263326220000000000e+09,1.263326250000000000e+09
1.263326220000000000e+09,1.263326250000000000e+09
1.263326220000000000e+09,1.263326250000000000e+09
1.263326235000000000e+09,1.263326265000000000e+09
1.263326235000000000e+09,1.263326265000000000e+09
1.263326235000000000e+09,1.263326265000000000e+09
1.263326235000000000e+09,1.263326265000000000e+09
1.263326250000000000e+09,1.263326280000000000e+09
1.263332715000000000e+09,1.263332745000000000e+09
1.263332715000000000e+09,1.263332745000000000e+09
1.263332715000000000e+09,1.263332745000000000e+09
1.263332715000000000e+09,1.263332745000000000e+09
1.263332730000000000e+09,1.263332760000000000e+09
1.263332730000000000e+09,1.263332760000000000e+09
1.263332730000000000e+09,1.263332760000000000e+09
1.263332730000000000e+09,1.263332760000000000e+09
1.263332745000000000e+09,1.263332775000000000e+09
1.263332745000000000e+09,1.263332775000000000e+09
1.263332745000000000e+09,1.263332775000000000e+09
1.263332745000000000e+09,1.263332775000000000e+09
1.263332760000000000e+09,1.263332790000000000e+09
1.263332760000000000e+09,1.263332790000000000e+09
1.263332760000000000e+09,1.263332790000000000e+09
1.263332760000000000e+09,1.263332790000000000e+09
1.263332775000000000e+09,1.263332805000000000e+09
1.263332775000000000e+09,1.263332805000000000e+09
1.263332775000000000e+09,1.263332805000000000e+09
1.263332775000000000e+09,1.263332805000000000e+09
1.263332790000000000e+09,1.263332820000000000e+09
1.263332790000000000e+09,1.263332820000000000e+09
1.263332865000000000e+09,1.263332895000000000e+09
1.263332865000000000e+09,1.263332895000000000e+09
1.263332865000000000e+09,1.263332895000000000e+09
1.263332865000000000e+09,1.263332895000000000e+09
1.263332880000000000e+09,1.263332910000000000e+09
1.263332880000000000e+09,1.263332910000000000e+09
1.263332880000000000e+09,1.263332910000000000e+09
1.263332880000000000e+09,1.263332910000000000e+09
1.263332895000000000e+09,1.263332925000000000e+09
1.263332895000000000e+09,1.263332925000000000e+09
1.263332895000000000e+09,1.263332925000000000e+09
1.263332895000000000e+09,1.263332925000000000e+09
1.263332910000000000e+09,1.263332940000000000e+09
1.263332910000000000e+09,1.263332940000000000e+09
1.263332910000000000e+09,1.263332940000000000e+09
1.263332910000000000e+09,1.263332940000000000e+09
1.263332925000000000e+09,1.263332955000000000e+09
1.263332925000000000e+09,1.263332955000000000e+09
1.263332925000000000e+09,1.263332955000000000e+09
1.263332925000000000e+09,1.263332955000000000e+09
1.263332940000000000e+09,1.263332970000000000e+09
1.263332940000000000e+09,1.263332970000000000e+09
1.263332940000000000e+09,1.263332970000000000e+09
1.263332940000000000e+09,1.263332970000000000e+09
1.263332955000000000e+09,1.263332985000000000e+09
1.263332970000000000e+09,1.263333000000000000e+09
1.263332985000000000e+09,1.263333015000000000e+09
1.263332985000000000e+09,1.263333015000000000e+09
1.263332985000000000e+09,1.263333015000000000e+09
1.263333000000000000e+09,1.263333030000000000e+09
1.263333000000000000e+09,1.263333030000000000e+09
1.263333000000000000e+09,1.263333030000000000e+09
1.263333015000000000e+09,1.263333045000000000e+09
1.263333015000000000e+09,1.263333045000000000e+09
1.263333015000000000e+09,1.263333045000000000e+09
1.263333030000000000e+09,1.263333060000000000e+09
1.263333030000000000e+09,1.263333060000000000e+09
1.263333030000000000e+09,1.263333060000000000e+09
1.263333045000000000e+09,1.263333075000000000e+09
1.263333045000000000e+09,1.263333075000000000e+09
1.263333045000000000e+09,1.263333075000000000e+09
1.263333060000000000e+09,1.263333090000000000e+09
1.263333060000000000e+09,1.263333090000000000e+09
1.263333060000000000e+09,1.263333090000000000e+09
1.263333075000000000e+09,1.263333105000000000e+09
1.263333075000000000e+09,1.263333105000000000e+09
1.263333075000000000e+09,1.263333105000000000e+09
1.263340395000000000e+09,1.263340425000000000e+09
1.263340395000000000e+09,1.263340425000000000e+09
1.263340395000000000e+09,1.263340425000000000e+09
1.263340395000000000e+09,1.263340425000000000e+09
1.263340410000000000e+09,1.263340440000000000e+09
1.263340410000000000e+09,1.263340440000000000e+09
1.263340410000000000e+09,1.263340440000000000e+09
1.263340410000000000e+09,1.263340440000000000e+09
1.263340425000000000e+09,1.263340455000000000e+09
1.263340425000000000e+09,1.263340455000000000e+09
1.263340425000000000e+09,1.263340455000000000e+09
1.263340425000000000e+09,1.263340455000000000e+09
1.263340440000000000e+09,1.263340470000000000e+09
1.263340440000000000e+09,1.263340470000000000e+09
1.263340440000000000e+09,1.263340470000000000e+09
1.263340440000000000e+09,1.263340470000000000e+09
1.263340455000000000e+09,1.263340485000000000e+09
1.263340455000000000e+09,1.263340485000000000e+09
1.263340455000000000e+09,1.263340485000000000e+09
1.263340455000000000e+09,1.263340485000000000e+09
1.263340470000000000e+09,1.263340500000000000e+09
1.263340470000000000e+09,1.263340500000000000e+09
1.263340470000000000e+09,1.263340500000000000e+09
1.263340470000000000e+09,1.263340500000000000e+09
1.263340485000000000e+09,1.263340515000000000e+09
1.263340485000000000e+09,1.263340515000000000e+09
1.263340485000000000e+09,1.263340515000000000e+09
1.263340485000000000e+09,1.263340515000000000e+09
1.263340500000000000e+09,1.263340530000000000e+09
1.263340500000000000e+09,1.263340530000000000e+09
1.263340500000000000e+09,1.263340530000000000e+09
1.263340500000000000e+09,1.263340530000000000e+09
1.263340515000000000e+09,1.263340545000000000e+09
1.263340515000000000e+09,1.263340545000000000e+09
1.263340515000000000e+09,1.263340545000000000e+09
1.263340515000000000e+09,1.263340545000000000e+09
1.263340530000000000e+09,1.263340560000000000e+09
1.263340530000000000e+09,1.263340560000000000e+09
1.263340530000000000e+09,1.263340560000000000e+09
1.263340530000000000e+09,1.263340560000000000e+09
1.263340545000000000e+09,1.263340575000000000e+09
